Gene,ESRE,ESRE,ESRE,EBI Mac,EBI Mac,EBI Mac,Spl Mac,Spl Mac
Olfr559,0,0,0,0,0,0,0,0
Olfr56,0,0.933120032,0,1.222293702,0.592272424,1.082682828,0,0
Olfr560,0,0,0,0,0,0,0,0
Olfr561,0,0,0,0,0,0,0,0
Olfr564,0,0,0,0,0,0,0,0
Olfr566,0,0,0,0,0,0,0,0
Olfr568,0,0,0,0,0,0,0,0
Olfr569,0,0,0,0,0,0,0,0
Olfr57,0,0,0,0,0,0,0,0
Olfr570,0,0,1.12881813,0,0,0,0,0
Olfr571,0,0,0,0,0,0,0,0
Olfr572,0,0,0,0,0,0.360894276,0,0
Olfr574,0,0,0,0,0,0,0,0
Olfr575,0,0,0,0,0,0,0,0
Olfr576,0,0,0,0,0,0,0,0
Olfr577,0,0,0,0,0,0,0,0
Olfr578,0,0,0,0,0,0,0,0
Olfr58,0,0,0,0,0,0,0,0
Olfr582,0,0,0,0,0,0,0,0
Olfr583,0,0,0,0,0,0,0,0
Olfr584,0,0,0,0,0,0,0,0
Olfr585,0,0,0,0,0,0,0,0
Olfr586,0,0,0,0,0,0,0,0
Olfr589,0,0,0,0,0,0,0,0
Olfr59,0,0,0,0,0,0,0,0
Olfr591,0,0,0,0,0,0,0,0
Olfr592,0,0,0,0,0,0,0,0
Olfr593,0,0,0,0,0,0,0,0
Olfr594,0,0,0,0,0,0,0,0
Olfr596,0,0,0,0,0,0,0,0
Olfr597,0,0,0,0,0,0,0,0
Olfr598,0,0,0,0,0,0,0,0
Olfr599,0,0,0,0,0,0,0,0
Olfr6,0,0,0,0,0,0,0,0
Olfr60,0,0,0,0,0,0,0,0
Olfr600,0,0,0,0,0,0,0,0
Olfr601,0,0,0,0,0,0,0,0
Olfr603,0,0,0,0,0,0,0,0
Olfr605,0,0,0,0,0,0,0,0
Olfr606,0,0,0,0,0,0,0,0
Olfr608,0,0,0,0,0,0,0,0
Olfr609,0,0,0,0,0,0,0,0
Olfr61,0,0,0,0,0,0,0,0
Olfr610,0,0,0,0,0,0,0,0
Olfr611,0,0,0,0,0,0,0,0
Olfr612,0,0,0,0,0,0,0,0
Olfr613,238.2912256,146.499845,160.2921744,0,0,0,0,0
Olfr615,0,0,0,0,0,0,0,0
Olfr616,0,0,0,0,0,0,0,0
Olfr617,1.036048807,0,0,0,0,0,0,0
Olfr618,0,0,0,0,0,0,0,0
Olfr619,0,0,0,0,0,0,0,0
Olfr62,0,0,0,0,0,0,0,0
Olfr620,0,0,0,0,0,0,0,0
Olfr622,0,0,0,0,0,0,0,0
Olfr623,0,0,0,0,0,0,0,0
Olfr624,0,0,0,0,0,0,0,0
Olfr628,0,0,0,0,0,0,0,0
Olfr629,7.252341647,5.598720191,9.030545039,0,0.592272424,0,0,0
Olfr63,0,0,0,0,0,0,0,0
Olfr630,7.252341647,0.933120032,3.950863454,0,0,0.360894276,0,0
Olfr631,1.036048807,0,3.38645439,4.074312342,1.776817273,1.443577103,0,0
Olfr632,0,0.933120032,0.564409065,2.037156171,1.184544848,0.721788552,0,0
Olfr633,0,0,0,0,0,0,0,0
Olfr635,0,0,0,0,0,0,0,0
Olfr638,0,0,0,0,0,0,0,0
Olfr639,0,0,0,0,0,0,0,0
Olfr64,0,0,0,0,0,0,0,0
Olfr640,0,0,0,0,0,0,0,0
Olfr641,0,0,0,0,0,0,0,0
Olfr642,0,0,1.12881813,0,0,0,0,0
Olfr643,0,0,0,0,0,0,0,0
Olfr644,0,0,0,0,0,0,0,0
Olfr645,0,0,0,0,0,0,0,0
Olfr646,0,0,0,0,0,0,0,0
Olfr648,0,0,0,0,0,0,0,0
Olfr649,0,0,0,0,0,0,0,0
Olfr65,0,1.866240064,0,0,0,0,0,0
Olfr651,0,0,0,0,0,0,0,0
Olfr652,0,0,0,0,0,0,0,0
Olfr653,0,0,0,0,0,0,0,0
Olfr654,0,0,0,0,0,0,0,0
Olfr655,0,0,0,0,0,0,0,0
Olfr656,0,0,0,0,0,0.360894276,0,0
Olfr657,0,0,0,0,0,0,0,0
Olfr658,0,0,0,0,0.296136212,0.360894276,0,0
Olfr659,0,0,0,0,0,0,0,0
Olfr66,0,0,0,0,0,0,0,0
Olfr661,0,0,0,0,0,0,0,0
Olfr663,0,0,0,0,0,0,0,0
Olfr665,0,0,0,0,0,0,0,0
Olfr666,0,0.933120032,1.12881813,0,0,0,0,0
Olfr667,0,0,0,0,0,0,0,0
Olfr668,0,0,0,0,0,0,0,0
Olfr669,0,0,0.564409065,0,0,0,0,0
Olfr67,9.324439261,7.464960254,9.030545039,0.407431234,0.592272424,0,0,0
Olfr670,0,0,0,0,0,0,0,0
Olfr671,0,0,0,0,0,0,0,0
Olfr672,0,0,0,0,0,0,0,0
Olfr675,0,0,0,0,0,0,0,0
Olfr676,0,0,0,0,0,0,0,0
Olfr677,0,0,0,0,0,0,0,0
Olfr678,0,0,0,0,0,0,0,0
Olfr679,0,0,0,0,0,0,0,0
Olfr68,4.144195227,5.598720191,1.12881813,0,0.296136212,0.360894276,0,0
Olfr681,0,0,0,0,0,0,0,0
Olfr683,0,0,0,0,0,0,0,0
Olfr684,0,0,0,0,0,0,0,0
Olfr685,0,0,0,0,0,0,0,0
Olfr686,0,0,0,0,0,0,0,0
Olfr688,0,0,0,0,0,0,0,0
Olfr689,0,0,0,0,0,0,0,0
Olfr69,5.180244034,0,3.950863454,0.814862468,0.296136212,0,0,0
Olfr690,0,0,0,0,0,0,0,0
Olfr691,0,0,0,0,0,0,0,0
Olfr692,0,0,0,0.407431234,0,0,0,0
Olfr693,0,0,0,0,0,0,0,0
Olfr694,0,0,0,0,0.296136212,0,0,0
Olfr695,0,0,0,0,0,0,0,0
Olfr697,0,0,0,0,0,0,0,0
Olfr698,0,0,0,0,0,0,0,0
Olfr699,0,0,0,0,0,0,0,0
Olfr70,0,0,0,0,0,0,0,0
Olfr700,0,0,0,0,0,0,0,0
Olfr701,0,0,0,0,0,0,0,0
Olfr702,0,0,0,0,0,0,0,0
Olfr703,0,0,0,0,0,0,0,0
Olfr704,0,0,0,0,0,0,0,0
Olfr705,0,0,0,0,0,0,0,0
Olfr706,0,0,0,0,0,0,0,0
Olfr707,0,0,0,0,0,0,0,0
Olfr71,0,0,0,0,0,0,0,0
Olfr710,0,0,0,0,0,0,0,0
Olfr711,0,0,0,0,0,0,0,0
Olfr713,0,0,0,0,0,0,0,0
Olfr714,0,0,0,0,0,0,0,0
Olfr715,0,0,0,0,0,0,0,0
Olfr716,0,0,0,0,0,0,0,0
Olfr720,0,0,0,0,0.296136212,0,0,0
Olfr722,0,0,0,0,0,0,0,0
Olfr723,0,0,0,0,0,0,0,0
Olfr724,0,0,0,0,0,0,0,0
Olfr725,0,0,0,0,0,0,0,0
Olfr726,0,0,0,0,0,0,0,0
Olfr727,0,0,0,0,0,0,0,0
Olfr728,0,0,0,0,0,0,0,0
Olfr729,0,0,0,0,0,0,0,0
Olfr73,0,0,0,0,0,0,0,0
Olfr730,0,0,0,0,0,0,0,0
Olfr731,0,0,0,0,0,0,0,0
Olfr732,0,0,0,0,0,0,0,0
Olfr733,0,0,0,0,0,0,0,0
Olfr734,0,0,0,0,0,0,0,0
Olfr735,0,0,0,0,0,0,0,0
Olfr736,0,0,0,0,0.296136212,0,0,0
Olfr738,0,0,0,0,0,0,0,0
Olfr739,0,0,0,0,0,0,0,0
Olfr74,0,0,0,0,0,0,0,0
Olfr740,0,0,0,0,0,0,0,0
Olfr741,0,0,0,0,0,0,0,0
Olfr742,0,0,0,0,0,0,0,0
Olfr743,0,0,0,0,0,0,0,0
Olfr744,0,0,0,0,0,0,0,0
Olfr745,0,0,0,0,0,0,0,0
Olfr746,0,0,0,0,0,0,0,0
Olfr747,0,0,0,0,0,0,0,0
Olfr748,0,0,0,0,0,0,0,0
Olfr749,0,0,0,0,0,0,0,0
Olfr75-ps1,0,0,0,0,0,0,0,0
Olfr750,0,0,0,0,0,0,0,0
Olfr76,0,0,0,0,0,0,0,0
Olfr761,0,0,0,0,0,0,0,0
Olfr763,0,0,0,0,0,0,0,0
Olfr765,0,0,0,0,0,0,0,0
Olfr767,0,0,0,0,0,0,0,0
Olfr768,0,0,0,0,0,0,0,0
Olfr769,0,0,0,0,0,0,0,0
Olfr77,0,0,0,0,0,0,0,0
Olfr770,0,0,0,0,0,0,0,0
Olfr771,0,0,0,0,0,0,0,0
Olfr772,0,0,0,0,0,0,0,0
Olfr773,0,0,0,0,0,0,0,0
Olfr774,0,0,0,0,0,0,0,0
Olfr775,0,0,0,0,0,0,0,0
Olfr776,0,0,0,0,0,0,0,0
Olfr777,0,0,0,0,0,0,0,0
Olfr78,0,0,0,0,0,0,0,0
Olfr780,0,0,0,0,0,0,0,0
Olfr781,0,0,0,0,0,0,0,0
Olfr782,0,0,0,0,0,0,0,0
Olfr784,0,0,0,0,0,0,0,0
Olfr786,0,0,0,0,0,0,0,0
Olfr787,0,0,0,0,0,0,0,0
Olfr788,0,0,0,0,0,0,0,0
Olfr790,0,0,0,0,0,0,0,0
Olfr791,0,0,0,0,0,0,0,0
Olfr792,0,0,0,0,0,0,0,0
Olfr794,0,0,0,0,0,0,0,0
Olfr796,0,0,0,0,0,0,0,0
Olfr798,0,0,0,0,0,0,0,0
Olfr799,0,0,0,0,0,0,0,0
Olfr8,0,0,0,0,0,0,0,0
Olfr800,0,0,0,0,0,0,0,0
Olfr801,0,0,0,0,0,0,0,0
Olfr802,0,0,0,0,0,0,0,0
Olfr803,0,0,0,0,0,0,0,0
Olfr804,0,0,0,0,0,0,0,0
Olfr805,0,0,0,0,0,0,0,0
Olfr806,0,0,0,0,0,0,0,0
Olfr807,0,0,0,0,0,0,0,0
Olfr808,0,0,0,0,0,0,0,0
Olfr809,0,0,0,0,0,0,0,0
Olfr810,0,0,0,0,0,0,0,0
Olfr811,0,0,0,0,0,0,0,0
Olfr812,0,0,0,0,0,0,0,0
Olfr813,0,0,0,0,0,0,0,0
Olfr814,0,0,0,0,0,0,0,0
Olfr815,0,0,0,0,0,0,0,0
Olfr816,0,0,0,0,0,0,0,0
Olfr818,0,0,0,0,0,0,0,0
Olfr819,0,0,0,0,0,0,0,0
Olfr820,0,0,0,0,0,0,0,0
Olfr821,0,0,0,0,0,0,0,0
Olfr822,0,0,0,0,0,0,0,0
Olfr823,0,0,0,0,0,0,0,0
Olfr824,0,0,0,0,0,0,0,0
Olfr825,0,0,0,0,0,0,0,0
Olfr826,0,0,0,0,0,0,0,0
Olfr827,0,0,0,0,0,0,0,0
Olfr828,0,0,0,0,0,0,0,0
Olfr829,0,0,0,0,0,0,0,0
Olfr830,0,0,0,0,0,0,0,0
Olfr832,0,0,0,0,0,0,0,0
Olfr834,0,1.866240064,1.12881813,0,0,0,0,0
Olfr835,0,0,0,0,0,0,0,0
Olfr836,0,0,0,0,0,0,0,0
Olfr837,0,0,0,0,0,0,0,0
Olfr843,0,0,0,0,0,0,0,0
Olfr845,0,0,0,0,0,0,0,0
Olfr846,0,0,0,0,0,0,0,0
Olfr847,0,0,0,0,0,0,0,0
Olfr849,0,0,0,0,0,0,0,0
Olfr850,0,0,0,0,0,0,0,0
Olfr851,0,0,0,0,0,0,0,0
Olfr853,0,0,0,0,0,0,0,0
Olfr854,0,0,0,0,0,0,0,0
Olfr855,0,0,0,0,0,0,0,0
Olfr856-ps1,351.2205455,295.7990501,287.284214,0.814862468,0.296136212,2.165365655,0,0
Olfr857,0,0,0,0,0,0,0,0
Olfr859,0,0,0,0,0,0,0,0
Olfr860,0,0,0,0,0,0,0,0
Olfr862,0,0,0,0,0,0,0,0
Olfr866,0,0,0,0,0,0,0,0
Olfr867,0,0,0,0,0,0,0,0
Olfr868,0,0,0,0,0,0,0,0
Olfr869,0,0,0,0,0,0,0,0
Olfr870,0,0,0,0,0,0,0,0
Olfr871,0,0,0,0,0,0,0,0
Olfr872,0,0,0,0,0,0,0,0
Olfr873,0,0,0,0,0,0,0,0
Olfr874,0,0,0,0.407431234,0,0,0,0
Olfr875,0,0,0,0,0,0,0,0
Olfr876,0,0,0,0,0,0,0,0
Olfr877,0,0,0,0,0,0,0,0
Olfr878,0,0,0,0,0,0,0,0
Olfr881,0,0,0,0,0,0,0,0
Olfr883,0,0,0,0,0,0,0,0
Olfr884,0,0,0,0,0,0,0,0
Olfr885,0,0,0,0,0,0,0,0
Olfr887,0,0,0,0,0,0,0,0
Olfr888,0,0,0,0,0,0,0,0
Olfr889,0,0,0,0,0,0,0,0
Olfr890,0,0,0,0,0,0,0,0
Olfr891,0,0,0,0,0,0,0,0
Olfr893,0,0,0,0,0,0,0,0
Olfr894,0,0,0,0,0,0,0,0
Olfr895,0,0,0,0,0.296136212,0,0,0
Olfr898,0,0,0,0,0,0,0,0
Olfr899,0,0,0,0,0,0,0,0
Olfr9,0,0,0,0,0,0,0,0
Olfr90,0,0,0,0,0,0,0,0
Olfr900,0,0,0,0,0,0,0,0
Olfr901,0,0,0,0,0,0,0,0
Olfr902,0,0,0,0,0,0,0,0
Olfr904,0,0,0,0,0,0,0,0
Olfr905,0,0,0,0,0,0,0,0
Olfr906,0,0,0,0,0,0,0,0
Olfr907,0,0,0,0,0,0,0,0
Olfr908,0,0,0,0,0,0,0,0
Olfr91,0,0,0,0,0,0,0,0
Olfr910,0,0,0,0,0,0,0,0
Olfr911-ps1,0,0,0,0,0,0,0,0
Olfr912,0,0,0,0,0,0,0,0
Olfr913,0,0,0,0,0,0,0,0
Olfr914,0,0,0,0,0,0,0,0
Olfr915,0,0,0,0,0,0,0,0
Olfr916,0,0,0,0,0,0,0,0
Olfr917,0,0,0,0,0,0,0,0
Olfr918,0,0,0,0,0,0,0,0
Olfr919,0,0,0,0,0,0,0,0
Olfr92,0,0,0,0,0,0,0,0
Olfr920,96.35253903,111.9744038,83.53254161,0.407431234,0,0,0,0
Olfr921,3.10814642,4.665600159,2.822045325,0,0,0,0,0
Olfr922,0,0,0,0,0,0,0,0
Olfr923,0,0,0,0,0,0,0,0
Olfr924,0,0,0,0,0,0,0,0
Olfr926,0,0,0,0,0,0,0,0
Olfr93,0,0,0,0,0,0,0,0
Olfr930,0,0,0,0,0,0,0,0
Olfr933,0,0,0,0,0,0,0,0
Olfr934,0,0,0,0,0,0,0,0
Olfr935,0,0,0,0,0,0,0,0
Olfr936,0,0,0,0,0,0,0,0
Olfr937,0,0,0,0,0,0,0,0
Olfr938,0,0,0,0,0,0,0,0
Olfr94,0,0,0,0,0,0,0,0
Olfr943,0,0,0,0,0,0,0,0
Olfr944,0,0,0,0,0,0,0,0
Olfr945,0,0,0,0,0,0,0,0
Olfr947-ps1,0,0,0,0,0,0,0,0
Olfr948,0,0,0,0,0,0,0,0
Olfr95,0,0,0,0,0,0,0,0
Olfr951,0,0,0,0,0,0,0,0
Olfr952,0,0,0,0,0,0,0,0
Olfr954,0,0,0,0,0,0,0,0
Olfr955,0,0,0,0,0,0,0,0
Olfr957,0,0,0,0,0,0,0,0
Olfr958,0,0,0,0,0,0,0,0
Olfr959,0,0,0,0,0,0,0,0
Olfr96,0,0,0,0,0,0,0,0
Olfr960,0,0,0,0,0,0,0,0
Olfr961,0,0,0,0,0,0,0,0
Olfr963,0,0,0,0,0,0,0,0
Olfr965,0,0,0,0,0.296136212,0,0,0
Olfr967,0,0,0,0,0,0,0,0
Olfr968,0,0,0,0,0,0,0,0
Olfr969,0,0,0,0,0.296136212,0,0,0
Olfr97,0,0,0,0,0,0,0,0
Olfr970,0,0,0,0,0,0,0,0
Olfr971,0,0,0,0,0,0,0,0
Olfr972,0,0,0,0,0,0,0,0
Olfr974,0,0.933120032,1.12881813,0,0,0,0,0
Olfr975,0,0,0,0,0,0,0,0
Olfr976,0,0,0,0,0,0,0,0
Olfr978,0,0,0,0,0,0,0,0
Olfr979,0,0,0,0,0,0,0,0
Olfr98,0,0,0,0,0,0,0,0
Olfr980,0,0,0,0,0,0,0,0
Olfr981,0,0,0,0,0,0,0,0
Olfr982,0,0,0,0,0,0,5.056951399,0
Olfr983,0,0,0,0,0.296136212,0,0,0
Olfr984,0,0,0,0,0,0,0,0
Olfr985,0,0,0,0,0,0,0,0
Olfr986,0,0,0,0,0,0,0,0
Olfr987,0,0,0,0,0,0,0,0
Olfr988,0,0,0,0,0,0,0,0
Olfr99,0,0,0,0,0.296136212,0.360894276,0,0
Olfr992,0,0,0,0,0,0,0,0
Olfr993,0,0,0,0,0,0,0,0
Olfr994,0,0,0,0,0,0,0,0
Olfr995,0,0,0,0,0,0,0,0
Olfr996,0,0,0,0,0,0,0,0
Olfr998,0,0,0,0,0,0,0,0
Olig1,0,0,0,0,0.296136212,0,0,0
Olig2,0,0,0,0,0.296136212,0,0,0
Olig3,0,0,0,0,0,0,0,0
Olr1,0,0,0,121.4145078,124.9694815,88.77999186,0,14.45293466
Oma1,25.90122017,34.52544118,22.01195353,91.67202768,80.8451859,87.33641475,627.0619734,563.6644519
Omd,50.76639153,31.72608108,24.83399886,5.296606044,4.442043181,5.413414138,0,0
Omg,0,1.866240064,0.564409065,2.037156171,2.072953485,0.721788552,0,7.226467332
Omp,24.86517136,23.32800079,22.5763626,12.22293702,7.995677727,14.43577103,0,0
Omt2a,0,0,0,0,0,0,0,0
Omt2b,0,0,0,0,0,0,0,0
Onecut1,0,0,0,0.407431234,0.592272424,1.443577103,0,0
Onecut2,2.072097614,3.732480127,3.950863454,8.963487151,8.291813939,11.9095111,30.34170839,21.679402
Onecut3,0,0,0,0.407431234,0.296136212,0.360894276,0,0
Ooep,0,0,0,0,0,0,0,0
Oog1,0,0,0,0,0,0,0,0
Oog2,0,0,0,0,0,0,0,0
Oog3,0,0,0,0,0,0,0,0
Oog4,0,0,0,0,0,0,0,0
Oosp1,0,0,0,0.407431234,2.369089697,1.082682828,0,0
Opa1,297.3460075,312.5952106,311.5538038,616.4434573,588.7187896,559.0252333,136.5376878,383.0027686
Opa3,217.5702494,228.6144078,224.0703988,181.7143304,178.2739997,205.7097372,940.5929602,1170.687708
Opalin,0,0,0,0,0,0,0,0
Opcml,0,0,0.564409065,0.814862468,0.296136212,0,0,0
Ophn1,0,0,0,11.00064332,16.87976409,14.43577103,25.28475699,0
Oplah,7.252341647,5.598720191,9.594954104,11.00064332,9.772494999,10.82682828,404.5561119,433.5880399
Opn1mw,0,0,0,0,0,0,0,0
Opn1sw,0,0,0,0.407431234,0.592272424,0.721788552,0,0
Opn3,0,3.732480127,2.822045325,20.37156171,20.13726242,19.84918517,0,0
Opn4,0,0,0,0,0,0,0,0
Opn5,0,0,0,0,0,0,0,0
Oprd1,1.036048807,0.933120032,1.12881813,0.407431234,0.296136212,0,0,0
Oprk1,0,0,0,0,0,0,0,0
Oprl1,0,0,0,0.407431234,0,0.360894276,0,0
Oprm1,0,0,0,0.407431234,2.961362121,0.360894276,0,0
Optc,1.036048807,0.933120032,0,0.407431234,0,0,0,0
Optn,5092.179885,4891.415207,4989.376134,138.9340508,135.6303851,147.2448645,242.7336671,404.6821706
Orai1,2.072097614,2.799360095,4.515272519,104.3023959,112.8278968,87.69730903,1314.807364,1647.634552
Orai2,46.62219631,72.78336248,41.20186174,151.5644191,169.3899133,119.4560053,15.1708542,21.679402
Orai3,219.642347,207.1526471,174.4024011,87.19028411,98.90949484,98.16324303,338.8157437,346.8704319
Oraov1,130.5421497,141.8342448,116.8326764,69.67074104,60.11565106,76.1486922,70.79731958,158.9822813
Orc1,521.1325498,553.3401789,521.513976,283.9795702,232.1707903,306.3992402,30.34170839,28.90586933
Orc2,756.315629,763.292186,818.3931441,786.7497132,685.555331,834.3875657,111.2529308,101.1705427
Orc3,703.4771398,734.365465,730.9097391,461.6195883,432.9511421,520.0486515,156.7654934,202.3410853
Orc4,462.0777678,448.8307353,511.9190219,151.5644191,149.2526509,178.6426665,55.62646539,14.45293466
Orc5,338.7879598,350.853132,355.5777109,372.7995793,342.6295974,428.3815054,25.28475699,21.679402
Orc6,404.0590346,443.2320151,406.3745267,402.9494906,353.8827735,471.3279242,60.68341678,115.6234773
Orm1,0,0,0,0.407431234,0.888408636,0.721788552,0,86.71760799
Orm2,0,0.933120032,3.950863454,1.629724937,1.776817273,5.052519862,0,0
Orm3,0,0,0,0,0.296136212,0,0,0
Ormdl1,111.8932711,135.3024046,118.5259036,156.4535939,139.4801559,180.0862436,40.45561119,28.90586933
Ormdl2,279.7331778,277.1366494,298.0079863,238.347272,214.1064813,264.5355042,141.5946392,166.2087486
Ormdl3,1290.916813,1342.759726,1341.035938,294.1653511,281.3294015,293.4070463,202.2780559,325.1910299
Os9,742.8469945,775.4227464,728.6521028,781.0456759,780.3189189,723.5930231,2159.318247,2081.222592
Osbp,551.1779652,631.7222615,640.6042887,508.4741802,490.6977034,471.6888185,242.7336671,339.6439646
Osbp2,0,0,0,0.407431234,0.888408636,0,0,0
Osbpl10,0,0,0,2.444587405,2.072953485,3.608942758,0,0
Osbpl11,148.1549794,161.4297655,144.4887206,167.4542372,183.6044515,165.2895783,156.7654934,202.3410853
Osbpl1a,338.7879598,354.5856121,323.9708033,189.0480926,174.1280927,202.1007945,156.7654934,108.39701
Osbpl2,204.1016149,180.0921661,229.1500804,125.4888201,140.0724283,126.3129965,156.7654934,79.49114065
Osbpl3,0,0.933120032,0,19.14926801,21.32180727,21.29276227,0,7.226467332
Osbpl5,1.036048807,0,0,8.963487151,12.43772091,7.578779793,40.45561119,0
Osbpl6,0,1.866240064,1.12881813,0.407431234,0.888408636,1.443577103,0,0
Osbpl7,23.82912256,16.79616057,20.31872634,85.56055917,88.2485912,72.53974944,182.0502504,354.0968993
Osbpl8,5353.264185,5513.806268,5460.093294,506.0295928,493.9552018,502.364832,187.1072018,281.832226
Osbpl9,3486.304235,3571.050362,3606.009516,247.3107591,244.6085112,249.0170503,738.3149042,549.2115172
Oscar,0,0.933120032,0.564409065,0.814862468,0.296136212,0,0,0
Oscp1,0,0.933120032,0,18.33440554,3.553634545,11.18772255,35.39865979,21.679402
Osgep,157.4794186,131.5699245,147.875175,189.0480926,185.0851326,192.7175433,252.8475699,404.6821706
Osgepl1,200.9934685,231.4137679,196.4143546,97.7834962,78.47609621,114.4034854,80.91122238,43.35880399
Osgin1,107.7490759,62.51904213,102.1580408,8.963487151,11.25317606,12.63129965,338.8157437,180.6616833
Osgin2,37.29775704,39.19104134,47.41036145,55.41064785,58.63497,60.26934407,35.39865979,0
Osm,68.37922125,46.65600159,37.81540735,20.37156171,26.05998666,18.04471379,0,14.45293466
Osmr,0,0,0,0.814862468,0.592272424,0.721788552,5.056951399,0
Osr1,0,0,0,0,1.776817273,0,0,0
Osr2,0,0,0,0.407431234,0.296136212,0.360894276,0,0
Ost4,973.8858784,1000.304674,897.4104132,282.7572765,279.5525842,333.1054166,268.0184241,238.473422
Osta,4.144195227,7.464960254,6.208499714,3.259449873,4.145906969,3.248048483,0,0
Ostb,0,0,0,0,0,0,0,0
Ostc,257.9761529,267.8054491,274.8672146,466.9161943,401.8568398,521.1313343,829.3400294,621.4761906
Ostf1,4097.573031,3988.155016,3767.994917,351.2057238,393.5650259,388.6831351,2644.785581,2312.469546
Ostm1,388.5183025,408.7065739,362.9150287,195.5669924,214.1064813,216.5365655,116.3098822,86.71760799
Ostn,0,0,0,0,0.296136212,0,0,0
Otc,0,0,0,10.18578085,6.218860454,12.99219393,0,0
Otoa,2.072097614,0.933120032,3.950863454,0.407431234,0.296136212,0.360894276,0,0
Otof,0,0,1.12881813,0,0,0,0,0
Otog,0,0,0,0.407431234,0.592272424,0,0,0
Otogl,0,0,0,3.259449873,5.330451818,2.165365655,0,0
Otol1,0,0,0,0,0,0,0,0
Otop1,0,0,1.12881813,0,0,0.360894276,0,0
Otop2,0,0,0,0,0,0.360894276,0,0
Otop3,0,0,0,0,0,0,0,0
Otor,0,0,0,0,0.296136212,0,0,0
Otos,0,0,0,0.814862468,2.369089697,0.721788552,0,0
Otp,0,0,0,0,0,0,0,0
Ott,0,0,0,0,0,0,0,0
Otub1,286.9855195,265.9392091,285.5909868,389.9116911,403.9297933,390.1267122,561.3216053,476.9468439
Otub2,4975.10637,5219.873458,5369.223435,154.823869,154.8792389,197.0482746,91.02512518,151.755814
Otud1,0,0,0,23.22358035,23.39476076,24.17991648,15.1708542,50.58527133
Otud3,7.252341647,7.464960254,13.54581756,37.07624231,31.09430227,22.3754451,15.1708542,36.13233666
Otud4,1105.464077,1118.810918,1065.604315,881.2737595,865.9022842,768.3439133,85.96817378,43.35880399
Otud5,3615.810336,3868.715652,3813.712052,611.1468512,581.6115206,609.1895376,283.1892783,375.7763013
Otud6a,0,0,0,0,0.296136212,0,0,0
Otud6b,129.5061008,148.3660851,129.2496759,270.1269082,265.9303185,299.5422489,35.39865979,7.226467332
Otud7a,0,0,0,0.407431234,0,0,0,7.226467332
Otud7b,4137.978934,4208.371343,4290.637712,322.6855375,344.1102785,345.0149277,298.3601325,252.9263566
Otx1,0,0,1.693227195,0,0.296136212,0,0,0
Otx2,0,0,0,0,0,0,0,0
Otx2os1,0,0,0,0,0,0,0,0
Ovca2,24.86517136,43.85664149,26.52722605,69.67074104,64.85383045,58.82576696,75.85427098,65.03820599
Ovch2,0,0,0,0,0,0,0,0
Ovgp1,13.46863449,28.92672099,21.44754447,6.111468512,4.145906969,4.33073131,15.1708542,0
Ovol1,3.10814642,0.933120032,2.822045325,1.222293702,3.553634545,2.887154207,0,0
Ovol2,0,0,0,0,0,0,5.056951399,0
Oxa1l,138.8305401,123.1718442,109.4953586,278.6829642,287.8443982,265.618187,707.9731958,686.5143966
Oxct1,47.65824511,55.98720191,44.02390706,420.4690336,420.217285,466.2754044,2265.514227,1300.76412
Oxct2a,4.144195227,0.933120032,1.12881813,0,0.888408636,0,0,0
Oxct2b,0,0,0,0.407431234,0,0.360894276,0,0
Oxgr1,0,0,0,0,0,0,0,0
Oxnad1,119.1456128,111.0412838,132.0717212,159.3056126,163.4671891,158.4325871,65.74036818,36.13233666
Oxr1,54.91058676,45.72288156,47.41036145,199.2338735,209.9605744,200.2963231,70.79731958,72.26467332
Oxsm,81.84785574,66.25152226,69.98672405,107.9692771,87.06404636,102.1330801,55.62646539,7.226467332
Oxsr1,492.1231832,467.4931359,512.4834309,548.8098724,508.7620124,517.5223916,96.08207657,130.076412
Oxt,0,0,0,0,0.296136212,0,0,0
Oxtr,1.036048807,3.732480127,3.38645439,0,0.296136212,0.360894276,0,0
P2rx1,13.46863449,10.26432035,9.594954104,112.8584519,167.9092323,111.5163312,30.34170839,21.679402
P2rx2,1.036048807,0,0.564409065,1.629724937,2.072953485,1.804471379,0,0
P2rx3,5.180244034,0.933120032,1.693227195,3.666881107,5.330451818,1.804471379,0,0
P2rx4,58.01873318,33.59232114,58.69854275,62.74441006,65.14996666,66.04365248,2209.887761,2384.73422
P2rx5,0,2.799360095,1.12881813,2.852018639,3.553634545,2.165365655,25.28475699,0
P2rx6,3.10814642,6.531840223,0.564409065,0.407431234,0.296136212,0.721788552,5.056951399,0
P2rx7,65.27107483,78.38208267,66.0358606,39.11339848,44.1242956,37.53300469,773.713564,462.4939093
P2ry1,14.50468329,11.19744038,9.030545039,64.78156623,102.7592656,73.261538,0,0
P2ry10,0,3.732480127,6.208499714,4.481743576,3.257498333,3.248048483,0,0
P2ry12,0,0,0,8.963487151,13.02999333,8.66146262,85.96817378,101.1705427
P2ry13,0,0,0,14.2600932,15.99135545,24.54081076,2715.582901,1300.76412
P2ry14,227.9307375,192.2227265,220.6839444,12.63036826,18.06430894,18.40560807,348.9296465,57.81173866
P2ry2,0,0,0,51.3363355,56.56201651,41.50284172,15.1708542,14.45293466
P2ry4,2.072097614,0,0.564409065,0,0,0.360894276,0,0
P2ry6,0,0,0,19.14926801,24.87544182,21.65365655,25.28475699,101.1705427
